Date/time,Pressure[cm],Temperature[°C],1:Conductivity[mS/cm]
43172.58,1137.742,16.06,11.348
43172.63,1130.858,16.7,11.672
43172.67,1124.617,17.203,11.652
43172.71,1120.008,17.393,8.164
43172.75,1113.592,17.373,6.364
43172.79,1112.95,17.17,7.972
43172.83,1114.408,16.597,9.172
43172.88,1128.875,16.287,10.888
43172.92,1139.375,16.033,12.772
43172.96,1159.558,15.453,13.94
43173,1157.283,15.9,16.772
43173.04,1158.742,15.703,17.02
43173.08,1152.675,15.617,13.68
43173.13,1127.708,15.797,9.68
43173.17,1109.8,16.367,9.272
43173.21,1096.267,17.193,6.476
43173.25,1083.958,17.683,3.172
43173.29,1073.75,17.633,1.1
43173.33,1068.792,17.463,0.7
43173.38,1074.858,17.043,0.6
43173.42,1090.025,17.413,0.528
43173.46,1111.433,15.947,18.124
43173.5,1128.525,15.537,16.852
43173.54,1146.608,15.563,19.192
43173.58,1147.717,15.79,18.844
43173.63,1141.008,16.203,17.832
43173.67,1131.85,16.597,16.716
43173.71,1120.65,17.433,10.936
43173.75,1108.867,17.707,7.352
43173.79,1104.258,17.67,5.44
43173.83,1104.9,17.223,5.848
43173.88,1115.575,16.75,8.236
43173.92,1133.483,15.937,14.628
43173.96,1148.067,16.06,14.18
43174,1157.575,15.617,15.2
43174.04,1158.392,15.79,20.488
43174.08,1149.058,15.58,22.908
43174.13,1137.392,15.647,22.78
43174.17,1118.667,15.833,21.024
43174.21,1099.008,16.867,9.604
43174.25,1081.858,17.547,4
43174.29,1069.375,17.487,1.704
43174.33,1061.267,16.56,0.84
43174.38,1067.975,15.943,0.724
43174.42,1091.658,15.897,1.068
43174.46,1116.392,15.643,23.872
43174.5,1144.625,15.583,21.268
43174.54,1158.917,15.767,20.82
43174.58,1160.55,16.03,21.088
43174.63,1155.3,16.117,21.108
43174.67,1143.167,16.767,20.384
43174.71,1123.8,16.987,20.568
43174.75,1107.175,17.34,18.26
43174.79,1098.367,17.653,12.124
43174.83,1097.55,17.48,8.436
43174.88,1106.883,17.033,10.58
43174.92,1125.433,16.633,17.16
43174.96,1145.442,16.333,19.56
43175,1169.942,16.197,21.6
43175.04,1182.775,15.653,22.48
43175.08,1180.558,15.283,22.732
43175.13,1168.25,15.387,22.316
43175.17,1147.717,15.633,21.1
43175.21,1128.058,15.807,19.564
43175.25,1106.067,16.28,13.452
43175.29,1089.092,16.853,8.588
43175.33,1078.358,17.27,4.712
43175.38,1083.025,17.557,2.64
43175.42,1101.75,17.32,3.764
43175.46,1129.517,16.49,12.516
43175.5,1153.025,16.513,16.96
43175.58333,,15.64,24.71
43175.625,,15.64,24.99
43175.66667,,16.55,23.7
43175.70833,,17.54,20.93
43175.75,,18.02,16.72
43175.79167,,18.46,9.89
43175.83333,,18.58,6.17
43175.875,,18.7,0.29
43175.91667,,18.29,3.58
43175.95833,,17.54,13.66
43176,,17.42,17.38
43176.04167,,17.18,21.28
43176.08333,,17.09,21.64
43176.125,,17.06,21.92
43176.16667,,16.97,21.5
43176.20833,,17.12,20.28
43176.25,,17.27,13.9
43176.29167,,17.54,9.16
43176.33333,,17.9,4.15
43176.375,,18.29,0.31
43176.41667,,18.64,0.29
43176.45833,,18.52,0.29
43176.5,,18.58,7.69
43176.54167,,18.34,13.86
43176.58333,,18.43,17.18
43176.625,,18.55,20.29
43176.66667,,17.57,22.36
43176.70833,,19.15,21.21
43176.75,,19.35,16.69
43176.79167,,19.68,10.28
43176.83333,,19.62,6.39
43176.875,,19.5,0.24
43176.91667,,19.21,0.26
43176.95833,,19,3.7
43177,,18.97,9.36
43177.04167,,18.97,12.2
43177.08333,,18.7,14.64
43177.125,,18.26,17.3
43177.16667,,18.02,19.3
43177.20833,,18.37,19.35
43177.25,,18.64,17.67
43177.29167,,18.73,13.72
43177.33333,,18.79,10.35
43177.375,,18.94,7.45
43177.41667,,19.38,5.3
43177.45833,,19.56,3.42
43177.5,,20.06,6.2
43177.54167,,20.06,7.89
43177.58333,,19.38,10.27
43177.625,,18.43,13.1
43177.66667,,18.37,15.67
43177.70833,,19.15,17.29
43177.75,,20.62,17.11
43177.79167,,21.09,14.31
43177.83333,,20.97,10.33
43177.875,,20.65,7.49
43177.91667,,20.44,6.01
43177.95833,,20.38,4.29
43178,,20.5,5.29
43178.04167,,20.83,6.45
43178.08333,,20.47,7.92
43178.125,,20,9.84
43178.16667,,19.71,12.11
43178.20833,,19.44,13.95
43178.25,,19.74,15.1
43178.29167,,20.33,15.33
43178.33333,,20.27,14.25
43178.375,,20.18,12.59
43178.41667,,19.97,10.44
43178.45833,,19.97,8.49
43178.5,,19.85,7.34
43178.54167,,19.83,7.21
43178.58333,,19.77,7.53
43178.625,,19.5,8.24
43178.66667,,19.53,9.14
43178.70833,,19.5,10.02
43178.75,,19.47,10.79
43178.79167,,19.68,11.55
43178.83333,,19.77,12.05
43178.875,,19.8,11.99
43178.91667,,19.88,11.34
43178.95833,,19.91,10.31
43179,,19.8,9.05
43179.04167,,19.65,8.01
43179.08333,,19.53,7.56
43179.125,,19.44,7.63
43179.16667,,19.41,8.01
43179.20833,,19.38,8.6
43179.25,,19.35,9.27
43179.29167,,19.35,9.94
43179.33333,,19.5,10.64
43179.375,,19.68,11.12
43179.41667,,19.8,11.16
43179.45833,,19.94,10.8
43179.5,,20.33,10.26
43179.54167,,20.27,9.73
43179.58333,,20.09,9.55
43179.625,,20.18,9.65
43179.66667,,20.38,10.01
43179.70833,,19.94,10.49
43179.75,,20.06,11.26
43179.79167,,20.71,12.15
43179.83333,,20.47,12.53
43179.875,,20.36,12.57
43179.91667,,20.24,12.25
43179.95833,,20.15,11.47
43180,,20.03,10.5
43180.04167,,19.74,9.3
43180.08333,,19.32,7.95
43180.125,,19.18,6.81
43180.16667,,18.55,5.72
43180.20833,,18.43,5.18
43180.25,,18.34,5.13
43180.29167,,18.02,5.2
43180.33333,,17.84,5.18
43180.375,,19.03,5.1
43180.41667,,19.29,4.58
43180.45833,,19.38,3.92
43180.5,,19.56,3.47
43180.54167,,19.74,3.35
43180.58333,,19.47,2.17
43180.625,,18.29,0.31
43180.66667,,18.26,1.25
43180.70833,,18.34,2.8
43180.75,,18.31,3.28
43180.79167,,18.73,3.37
43180.83333,,18.67,3.38
43180.875,,19.03,3.38
43180.91667,,19.09,3.35
43180.95833,,19.44,3.08
43181,,18.91,0.73
43181.04167,,18.34,0.31
43181.08333,,17.66,0.35
43181.125,,16.49,0.42
43181.16667,,16.43,0.42
43181.20833,,16.18,0.42
43181.25,,16.15,0.42
43181.29167,,15.88,0.46
43181.33333,,15.52,0.48
43181.375,,16.34,0.44
43181.41667,,18.11,0.33
43181.45833,,18.82,0.29
43181.5,,19.18,0.26
43181.54167,,19.03,0.26
43181.58333,,17.6,0.35
43181.625,,17.18,3.62
43181.66667,,17.39,6.44
43181.70833,,17.39,7.82
43181.75,,17.3,8.85
43181.79167,,17.51,9.71
43181.83333,,18.34,10.15
43181.875,,18.55,9.55
43181.91667,,18.97,8.76
43181.95833,,19.06,7.84
43182,,18.64,7
43182.04167,,17.45,6.16
43182.08333,,16.18,5.21
43182.125,,15.91,4.34
43182.16667,,17.3,3.78
43182.20833,,16.06,3.46
43182.25,,15.79,3.64
43182.29167,,16.15,4.5
43182.33333,,15.73,5.49
43182.375,,16.18,6.02
43182.41667,,17.3,6.66
43182.45833,,17.48,7.35
43182.5,,18.37,8.19
43182.54167,,17.9,9.04
43182.58333,,18.23,10.36
43182.625,,18.2,11.77
43182.66667,,18.73,12.95
43182.70833,,18.97,13.6
43182.75,,18.34,14.02
43182.79167,,17.9,14.5
43182.83333,,18.23,15.13
43182.875,,18.97,15.72
43182.91667,,19.03,15.79
43182.95833,,19.26,15.32
43183,,19.35,14.29
43183.04167,,19.21,12.85
43183.08333,,18.67,11.3
43183.125,,18.26,9.82
43183.16667,,18.26,8.43
43183.20833,,18.11,7.82
43183.25,,18.02,8.37
43183.29167,,17.87,9.22
43183.33333,,17.6,10.2
43183.375,,17.33,11.23
43183.41667,,17,12.24
43183.45833,,17.27,13.36
43183.5,,17.99,14.48
43183.54167,,18.4,15.3
43183.58333,,18.91,15.52
43183.625,,18.94,15.36
43183.66667,,18.97,15.47
43183.70833,,18.73,15.85
43183.75,,18.49,16.43
43183.79167,,18.34,17.21
43183.83333,,18.2,17.95
43183.875,,18.05,18.64
43183.91667,,18.26,19.36
43183.95833,,18.58,20
43184,,18.91,20.37
43184.04167,,19.21,20.21
43184.08333,,19.35,19.26
43184.125,,19.38,17.95
43184.16667,,19.21,16.04
43184.20833,,18.97,14.58
43184.25,,18.7,13.14
43184.29167,,18.4,12.45
43184.33333,,18.26,12.28
43184.375,,18.17,12.32
43184.41667,,18.4,12.56
43184.45833,,18.52,12.88
43184.5,,18.85,13.34
43184.54167,,19.21,13.77
43184.58333,,19.91,14.15
43184.625,,19.94,14.09
43184.66667,,20.09,13.97
43184.70833,,20.36,13.85
43184.75,,21.26,13.92
43184.79167,,20.44,13.64
43184.83333,,19.47,13.62
43184.875,,19.5,14.17
43184.91667,,19.44,14.82
43184.95833,,19.85,15.67
43185,,19.97,16.35
43185.04167,,20.21,16.67
43185.08333,,20.15,16.42
43185.125,,20.15,15.49
43185.16667,,20.09,14.11
43185.20833,,19.94,12.61
43185.25,,19.71,11.21
43185.29167,,19.26,9.87
43185.33333,,19,8.74
43185.375,,19.12,8.22
43185.41667,,19.26,8.55
43185.45833,,19.38,9.53
43185.5,,19.47,10.72
43185.54167,,19.71,11.76
43185.58333,,20.36,12.21
43185.625,,20.47,11.74
43185.66667,,20.74,10.93
43185.70833,,20.85,9.77
43185.75,,20.74,8.74
43185.79167,,20.62,7.91
43185.83333,,20.12,7.99
43185.875,,19.91,8.43
43185.91667,,19.71,9.31
43185.95833,,19.59,10.48
43186,,19.62,11.73
43186.04167,,19.8,12.68
43186.08333,,19.88,12.86
43186.125,,19.94,12.45
43186.16667,,19.88,11.6
43186.20833,,19.74,10.2
43186.25,,19.35,8.67
43186.29167,,19.06,7.26
43186.33333,,18.91,6.58
43186.375,,18.73,6.87
43186.41667,,19.06,7.56
43186.45833,,19.23,8.5
43186.5,,19.5,9.71
43186.54167,,19.74,11.23
43186.58333,,20.15,12.78
43186.625,,20.27,14.26
43186.66667,,20.44,15.32
43186.70833,,20.44,16
43186.75,,20.56,17.71
43186.79167,,20.56,18.25
43186.83333,,20.36,18.86
43186.875,,20.03,19.75
43186.91667,,19.85,20.59
43186.95833,,20.15,21.94
43187,,20.15,22.93
43187.04167,,20.15,23.82
43187.08333,,20.12,24.28
43187.125,,20,23.29
43187.16667,,19.97,21.68
43187.20833,,19.91,19.09
43187.25,,19.85,16.24
43187.29167,,19.74,13.69
43187.33333,,19.47,11.82
43187.375,,19.32,10.43
43187.41667,,19.35,10.88
43187.45833,,19.56,11.94
43187.5,,19.83,13.22
43187.54167,,20.03,14.89
43187.58333,,20.21,16.37
43187.625,,20.59,17.75
43187.66667,,20.83,19.01
43187.70833,,20.74,19.65
43187.75,,20.85,19.7
43187.79167,,20.97,18.87
43187.83333,,20.94,17.94
43187.875,,20.91,17.56
43187.91667,,20.88,17.77
43187.95833,,21.03,18.39
43188,,20.65,19.02
43188.04167,,20.59,19.91
43188.08333,,20.56,20.82
43188.125,,20.59,21.72
43188.16667,,20.62,22.29
43188.20833,,20.47,22.23
43188.25,,20.44,21.34
43188.29167,,20.36,19.9
43188.33333,,20.3,18.18
43188.375,,20.24,16.24
43188.41667,,20.24,14.64
43188.45833,,20.5,14.63
43188.5,,20.83,15.09
43188.54167,,21.09,15.9
43188.58333,,21.38,16.96
43188.625,,21.7,18.14
43188.66667,,22.14,19.3
43188.70833,,22.2,20.06
43188.75,,21.88,20.5
43188.79167,,22,20.71
43188.83333,,21.65,20.31
43188.875,,21.59,19.8
43188.91667,,21.56,19.27
43188.95833,,21.76,19.02
43189,,21.97,19.17
43189.04167,,21.88,19.46
43189.08333,,21.94,19.92
43189.125,,21.79,20.4
43189.16667,,21.67,20.9
43189.20833,,21.47,21.29
43189.25,,21.32,21.42
43189.29167,,21.09,21.2
43189.33333,,21.09,20.67
43189.375,,21.15,19.87
43189.41667,,21.26,18.98
43189.45833,,21.35,18.06
43189.5,,21.35,17.4
43189.54167,,21.44,17.29
43189.58333,,21.38,17.35
43189.625,,21.41,17.63
43189.66667,,21.41,18.02
43189.70833,,21.41,18.51
43189.75,,21.35,18.96
43189.79167,,21.24,18.96
43189.83333,,21.06,18.45
43189.875,,20.83,17.6
43189.91667,,21,16.68
43189.95833,,21.18,16.49
43190,,21.15,16.73
43190.04167,,21.03,17.11
43190.08333,,20.94,17.63
43190.125,,21.09,18.24
43190.16667,,21.09,18.79
43190.20833,,20.71,19.16
43190.25,,20.47,19.29
43190.29167,,20.33,18.97
43190.33333,,20.24,18.18
43190.375,,19.97,16.97
43190.41667,,19.74,15.57
43190.45833,,19.62,14.23
43190.5,,20.15,13.3
43190.54167,,20.47,13.03
43190.58333,,20.5,13.14
43190.625,,20.56,13.51
43190.66667,,20.44,14.02
43190.70833,,21.35,14.96
43190.75,,21.26,15.22
43190.79167,,21.35,15.19
43190.83333,,21.26,14.52
43190.875,,21.09,13.45
43190.91667,,20.88,12.34
43190.95833,,20.65,11.21
43191,,20.62,10.78
43191.04167,,20.62,11.15
43191.08333,,20.62,11.91
43191.125,,20.59,12.93
43191.16667,,20.59,14
43191.20833,,20.53,15.06
43191.25,,20.21,15.79
43191.29167,,20,16.14
43191.33333,,20.15,15.95
43191.375,,20.33,15.2
43191.41667,,20.71,14.1
43191.45833,,20.68,12.82
43191.5,,20.68,12.92
43191.54167,,20.68,13.36
43191.58333,,20.74,13.86
43191.625,,20.8,14.62
43191.66667,,21.09,15.52
43191.70833,,21.79,16.6
43191.75,,22.26,17.43
43191.79167,,22.43,17.69
43191.83333,,22.14,17.15
43191.875,,21.91,16.1
43191.91667,,21.62,14.62
43191.95833,,21.44,13.23
43192,,21.53,11.93
43192.04167,,21.7,12.03
43192.08333,,21.73,12.72
43192.125,,21.62,13.37
43192.16667,,21.56,14.2
43192.20833,,21.53,15.02
43192.25,,21.56,15.84
43192.29167,,21.32,16.23
43192.33333,,21.18,16.1
43192.375,,21.24,15.42
43192.41667,,21.5,14.26
43192.45833,,21.94,13.27
43192.5,,22.35,12.65
43192.54167,,22.05,12.88
43192.58333,,22.17,13.51
43192.625,,22.02,14.2
43192.66667,,22.17,15
43192.70833,,23.13,16.06
43192.75,,23.51,16.88
43192.79167,,24.03,17.37
43192.83333,,23.71,16.9
43192.875,,23.13,15.78
43192.91667,,22.61,14.41
43192.95833,,22.32,12.91
43193,,22.14,11.52
43193.04167,,22.64,10.49
43193.08333,,23.07,10.75
43193.125,,22.93,11.3
43193.16667,,22.61,12.17
43193.20833,,22.58,13.31
43193.25,,22.61,14.35
43193.29167,,22.64,15.13
43193.33333,,22.38,15.35
43193.375,,22.17,14.87
43193.41667,,22.26,13.8
43193.45833,,22.81,12.55
43193.5,,23.28,11.54
43193.54167,,23.92,11.65
43193.58333,,24.09,12.18
43193.625,,24.27,13.02
43193.66667,,24.61,14.03
43193.70833,,24.64,14.93
43193.75,,24.93,15.78
43193.79167,,24.79,16.37
43193.83333,,24.56,16.5
43193.875,,24.21,15.98
43193.91667,,23.69,14.85
43193.95833,,23.19,13.52
43194,,22.93,12.27
43194.04167,,23.1,11.04
43194.08333,,23.95,10.84
43194.125,,24.18,11.09
43194.16667,,23.45,11.47
43194.20833,,23.69,12.25
43194.25,,23.51,13.03
43194.29167,,23.31,13.67
43194.33333,,23.42,14.14
43194.375,,23.13,14.04
43194.41667,,23.05,13.31
43194.45833,,23.37,12.39
43194.5,,23.95,11.52
43194.54167,,24.5,11.08
43194.58333,,24.5,11.14
43194.625,,24.27,11.63
43194.66667,,24.18,12.39
43194.70833,,23.98,13.31
43194.75,,24.21,14.34
43194.79167,,24.47,15.15
43194.83333,,24.21,15.3
43194.875,,23.95,14.89
43194.91667,,23.39,13.92
43194.95833,,22.93,12.75
43195,,22.52,11.55
43195.04167,,21.91,10.24
43195.08333,,21.62,9.13
43195.125,,22.46,8.51
43195.16667,,21.97,8.59
43195.20833,,21.5,8.63
43195.25,,22.35,9.04
43195.29167,,21.21,9.17
43195.33333,,21.73,9.44
43195.375,,21.79,9.74
43195.41667,,21.91,9.28
43195.45833,,22.26,8.62
43195.5,,22.61,8.01
43195.54167,,22.9,7.94
43195.58333,,22.78,8.32
43195.625,,22.49,8.87
43195.66667,,22.05,9.67
43195.70833,,21.79,10.78
43195.75,,21.76,12.06
43195.79167,,22.55,13.28
43195.83333,,22.99,14.01
43195.875,,23.25,14
43195.91667,,23.05,13.23
43195.95833,,22.49,11.9
43196,,22,10.41
43196.04167,,21.44,9.27
43196.08333,,21.18,8.25
43196.125,,20.91,7.42
43196.16667,,21.26,7.63
43196.20833,,21.35,8.02
43196.25,,21.56,8.77
43196.29167,,21.59,9.75
43196.33333,,21.5,10.76
43196.375,,21.38,11.56
43196.41667,,21.5,12.13
43196.45833,,21.79,12.51
43196.5,,22.14,13.01
43196.54167,,22.35,13.35
43196.58333,,22.61,13.77
43196.625,,22.81,14.17
43196.66667,,22.96,14.64
43196.70833,,22.96,15.13
43196.75,,23.22,15.83
43196.79167,,23.1,16.36
43196.83333,,23.25,16.92
43196.875,,23.34,17.11
43196.91667,,23.22,16.92
43196.95833,,23.07,16.03
43197,,22.87,14.62
43197.04167,,22.64,13.11
43197.08333,,22.49,11.61
43197.125,,22.32,10.42
43197.16667,,22.32,9.84
43197.20833,,22.38,9.9
43197.25,,22.26,10.25
43197.29167,,22.2,10.82
43197.33333,,22.17,11.41
43197.375,,22.2,12.01
43197.41667,,22.29,12.62
43197.45833,,22.46,13.32
43197.5,,22.96,14.01
43197.54167,,23.39,14.64
43197.58333,,23.54,15.18
43197.625,,23.39,15.62
43197.66667,,23.25,16.07
43197.70833,,23.28,16.67
43197.75,,22.96,17.2
43197.79167,,22.87,17.8
43197.83333,,22.84,18.43
43197.875,,22.61,18.82
43197.91667,,22.75,19.12
43197.95833,,22.72,19.06
43198,,22.64,18.57
43198.04167,,22.49,17.71
43198.08333,,22.32,16.69
43198.125,,22.26,15.61
43198.16667,,22.05,14.47
43198.20833,,22.02,13.51
43198.25,,22.02,12.58
43198.29167,,21.91,11.66
43198.33333,,22.02,11.15
43198.375,,22.05,11.2
43198.41667,,21.97,11.57
43198.45833,,22.02,12.13
43198.5,,22.08,12.78
43198.54167,,22.23,13.41
43198.58333,,22.4,14.04
43198.625,,22.52,14.69
43198.66667,,22.55,15.51
43198.70833,,22.55,16.4
43198.75,,22.55,17.27
43198.79167,,22.52,18.06
43198.83333,,22.43,18.76
43198.875,,22.32,19.36
43198.91667,,22.38,20
43198.95833,,22.35,20.58
43199,,22.14,20.38
43199.04167,,22.08,19.45
43199.08333,,22.05,18.31
43199.125,,22,17.19
43199.16667,,21.85,16.16
43199.20833,,21.82,15.59
43199.25,,21.41,15.26
43199.29167,,21.09,15.26
43199.33333,,21.18,15.63
43199.375,,21.38,16.28
43199.41667,,21.15,16.86
43199.45833,,21.21,17.54
43199.5,,21.38,18.24
43199.54167,,21.56,18.94
43199.58333,,21.62,19.6
43199.625,,21.65,20.2
43199.66667,,22,20.82
43199.70833,,22.49,21.19
43199.75,,22.7,21.11
43199.79167,,22.78,20.68
43199.83333,,22.64,20.26
43199.875,,22.29,20.16
43199.91667,,22.26,20.37
43199.95833,,22.29,20.53
43200,,22.38,20.55
43200.04167,,22.32,20.42
43200.08333,,22.26,20.45
43200.125,,21.94,18.88
43200.16667,,21.91,16.93
43200.20833,,21.88,15.04
43200.25,,21.7,13.44
43200.29167,,22.08,14.05
43200.33333,,22.08,15.17
43200.375,,22.02,16.46
43200.41667,,21.91,17.55
43200.45833,,21.88,18.57
43200.5,,21.91,19.75
43200.54167,,21.97,20.91
43200.58333,,21.94,22.02
43200.625,,21.73,22.39
43200.66667,,21.76,22.12
43200.70833,,21.56,20.36
43200.75,,21.29,18.63
43200.79167,,21.73,18.31
43200.83333,,21.67,18.98
43200.875,,21.7,20.02
43200.91667,,21.76,21.18
43200.95833,,21.59,22.11
43201,,21.47,22.81
43201.04167,,21.5,23.51
43201.08333,,21.29,23.24
43201.125,,21.38,23.09
43201.16667,,21.09,21.35
43201.20833,,20.91,18.5
43201.25,,20.71,16.3
43201.29167,,20.71,15.37
43201.33333,,21.21,15.93
43201.375,,21.35,17.13
43201.41667,,21.18,18.38
43201.45833,,21.26,19.62
43201.5,,21.35,20.62
43201.54167,,21.44,21.41
43201.58333,,21.62,22.14
43201.625,,22.11,22.72
43201.66667,,22.49,22.48
43201.70833,,22.58,20.4
43201.75,,22.49,17.54
43201.79167,,22.26,15.65
43201.83333,,21.59,14.63
43201.875,,21.76,14.62
43201.91667,,22.17,16.52
43201.95833,,21.79,17.9
43202,,21.65,19.26
43202.04167,,21.65,20.38
43202.08333,,20.94,19.74
43202.125,,21.18,19.29
43202.16667,,21.32,17.54
43202.20833,,21.12,14.62
43202.25,,20.8,11.79
43202.29167,,20.47,9.64
43202.33333,,20.03,8.21
43202.375,,20.5,8.8
43202.41667,,21.09,11.22
43202.45833,,21.24,13.62
43202.5,,21.18,15.56
43202.54167,,21.26,17.15
43202.58333,,21.67,18.48
43202.625,,22.08,19.49
43202.66667,,22.49,19.74
43202.70833,,22.32,18.97
43202.75,,22.02,16.19
43202.79167,,22,13.48
43202.83333,,21.88,11.13
43202.875,,22.38,12.59
43202.91667,,22.58,14.33
43202.95833,,22.38,15.82
43203,,22.11,17.26
43203.04167,,21.85,18.58
43203.08333,,21.67,19.67
43203.125,,21.79,20.19
43203.16667,,21.76,19.61
43203.20833,,21.44,14.88
43203.25,,21.18,10.04
43203.29167,,21.09,7.78
43203.33333,,20.94,6.44
43203.375,,20.91,6.18
43203.41667,,21.38,8.6
43203.45833,,21.7,11.2
43203.5,,21.88,13.41
43203.54167,,22.14,15.04
43203.58333,,22.4,16.34
43203.625,,22.81,17.56
43203.66667,,23.42,18.73
43203.70833,,23.07,19.17
43203.75,,23.13,18.53
43203.79167,,22.84,17.08
43203.83333,,22.67,15.12
43203.875,,22.72,13.61
43203.91667,,23.37,14.01
43203.95833,,23.45,15.05
43204,,23.45,16.24
43204.04167,,23.34,17.42
43204.08333,,22.96,18.39
43204.125,,22.93,19.3
43204.16667,,22.78,19.79
43204.20833,,22.67,19.83
43204.25,,22.29,18.59
43204.29167,,22.11,16.8
43204.33333,,21.97,14.75
43204.375,,22.05,12.82
43204.41667,,22.32,11.64
43204.45833,,22.84,12.15
43204.5,,23.05,13.3
43204.54167,,23.31,14.47
43204.58333,,23.57,15.6
43204.625,,23.86,16.72
43204.66667,,24.03,17.82
43204.70833,,24.03,18.43
43204.75,,24.21,18.49
43204.79167,,23.86,17.4
43204.83333,,23.48,15.79
43204.875,,23.19,13.61
43204.91667,,23.22,11.98
43204.95833,,23.57,11.62
43205,,23.83,12.01
43205.04167,,24,12.89
43205.08333,,23.95,14.07
43205.125,,23.8,15.49
43205.16667,,23.77,16.85
43205.20833,,23.66,17.63
43205.25,,23.45,17.45
43205.29167,,23.05,16.25
43205.33333,,22.9,14.63
43205.375,,22.9,13.14
43205.41667,,23.13,12.39
43205.45833,,23.48,12.82
43205.5,,23.69,13.7
43205.54167,,23.63,14.93
43205.58333,,23.54,16.28
43205.625,,23.48,17.6
43205.66667,,23.39,18.79
43205.70833,,23.22,19.72
43205.75,,22.99,20.4
43205.79167,,22.87,20.7
43205.83333,,22.52,20.59
43205.875,,22.26,20.26
43205.91667,,21.97,19.72
43205.95833,,21.79,19.09
43206,,20.85,18.17
43206.04167,,20.68,17.59
43206.08333,,20.62,17.22
43206.125,,20.5,17.01
43206.16667,,19.85,16.68
43206.20833,,19.74,16.52
43206.25,,20.33,16.5
