Date & Time,Temp(?),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43092.91667,20.27,18.6,27.25,1503.63
43092.95833,20.27,18.35,26.91,1503.34
43093,20.21,19.24,28.06,1504.18
43093.04167,20.18,20.58,29.81,1505.61
43093.08333,20,21.34,30.7,1505.96
43093.125,20.03,21.42,30.82,1506.13
43093.16667,19.88,22.17,31.7,1506.55
43093.20833,19.79,22.42,31.96,1506.58
43093.25,19.88,22.17,31.7,1506.55
43093.29167,19.91,21.44,30.76,1505.81
43093.33333,20.03,19.48,28.27,1503.93
43093.375,20.09,17.02,25.02,1501.31
43093.41667,20.3,15.77,23.45,1500.51
43093.45833,20.59,15.09,22.66,1500.6
43093.5,20.83,16.18,24.28,1502.52
43093.54167,20.95,17.7,26.42,1504.58
43093.58333,20.86,19.37,28.63,1506.2
43093.625,20.77,20.5,30.09,1507.22
43093.66667,20.8,20.75,30.44,1507.59
43093.70833,20.74,21.01,30.74,1507.71
43093.75,20.65,21.19,30.93,1507.67
43093.79167,20.71,21.11,30.86,1507.75
43093.83333,20.8,20.53,30.14,1507.34
43093.875,20.86,18.86,27.94,1505.63
43093.91667,20.89,15.73,23.7,1502.2
43093.95833,20.71,12.09,18.54,1497.57
43094,20.48,8.98,14.03,1493.35
43094.04167,20.21,11.05,16.89,1494.9
43094.08333,19.97,12.87,19.33,1496.25
43094.125,19.73,14.61,21.6,1497.51
43094.16667,19.58,14.97,22.01,1497.48
43094.20833,19.34,14.91,21.82,1496.69
43094.25,19.13,14.51,21.18,1495.6
43094.29167,19.1,14.19,20.75,1495.15
43094.33333,18.44,11.5,16.85,1490.02
43094.375,18.41,10.55,15.56,1488.83
43094.41667,18.47,11.18,16.43,1489.74
43094.45833,18.77,11.82,17.41,1491.41
43094.5,19.13,12.08,17.91,1492.82
43094.54167,19.37,12.2,18.17,1493.69
43094.58333,19.37,12.05,17.97,1493.52
43094.625,19.1,12.81,18.89,1493.57
43094.66667,19.01,13.85,20.26,1494.48
43094.70833,18.98,15.31,22.19,1496.06
43094.75,18.95,15.81,22.83,1496.54
43094.79167,18.83,15.1,21.83,1495.36
43094.83333,18.29,11.9,17.34,1490.01
43094.875,18.17,11.34,16.54,1488.98
43094.91667,17.96,11.3,16.41,1488.27
43094.95833,17.65,11.33,16.34,1487.35
43095,17.53,12.42,17.73,1488.22
43095.04167,17.07,12.5,17.66,1486.86
43095.08333,16.77,12.29,17.27,1485.63
43095.125,17.62,17.76,24.66,1494.71
43095.16667,17.29,18.15,24.96,1494.1
43095.20833,17.14,18.32,25.09,1493.82
43095.25,16.8,17.51,23.89,1491.81
43095.29167,16.12,15.7,21.3,1487.52
43095.33333,16.12,15.85,21.48,1487.69
43095.375,15.45,14.32,19.27,1483.66
43095.41667,15.54,14.14,19.08,1483.75
43095.45833,15.51,13.47,18.24,1482.86
43095.5,15.82,13.22,18.05,1483.58
43095.54167,16.19,13.47,18.53,1485.11
43095.58333,16.55,14.33,19.77,1487.31
43095.625,16.49,14.47,19.93,1487.28
43095.66667,16.25,15.14,20.66,1487.26
43095.70833,16.28,16.03,21.78,1488.41
43095.75,16.25,16.38,22.2,1488.72
43095.79167,16.31,16.54,22.43,1489.11
43095.83333,16.34,16.56,22.47,1489.23
43095.875,16.37,16.52,22.43,1489.28
43095.91667,16.34,16.03,21.81,1488.61
43095.95833,16.37,15.34,20.97,1487.9
43096,16.43,13.46,18.62,1485.89
43096.04167,16.4,13.38,18.51,1485.7
43096.08333,16.31,13.08,18.09,1485.05
43096.125,16.09,12.91,17.79,1484.15
43096.16667,16.12,14.55,19.86,1486.16
43096.20833,16.12,15.65,21.24,1487.46
43096.25,16.25,16.68,22.57,1489.07
43096.29167,16.12,16.93,22.81,1488.96
